Date,Component,Type,Event,Event ID
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 8888 on 10.10.10.201,25862
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 515 on 10.10.10.201,25863
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 3389 on 10.10.10.201,25864
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5900 on 10.10.10.201,25865
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 81 on 10.10.10.201,25866
2026-08-18 09:10:16,sfp_dns_for_family,DEBUG,Unable to resolve whatuwant.co,25867
2026-08-18 09:10:16,sfp_botvrij,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25868
2026-08-18 09:10:16,sfp_botvrij,DEBUG,Checking maliciousness of whatuwant.co (CO_HOSTED_SITE) with botvrij.eu,25869
2026-08-18 09:10:16,sfp_crossref,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25870
2026-08-18 09:10:16,sfp_crossref,DEBUG,Testing URL for affiliation: http://whatuwant.co,25871
2026-08-18 09:10:16,sflib,STATUS,"Fetching (HEAD): http://whatuwant.co (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25872
2026-08-18 09:10:17,sfp_cleanbrowsing,DEBUG,Unable to resolve whatuwant.co,25873
2026-08-18 09:10:17,sfp_cleanbrowsing,DEBUG,whatuwant.co was blocked by CleanBrowsing DNS,25874
2026-08-18 09:10:17,sfp_stevenblack_hosts,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25875
2026-08-18 09:10:17,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of whatuwant.co (CO_HOSTED_SITE) with Steven Black Hosts blocklist,25876
2026-08-18 09:10:17,sfp_phishtank,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25877
2026-08-18 09:10:17,sfp_phishtank,DEBUG,Checking maliciousness of whatuwant.co (CO_HOSTED_SITE) with phishtank.com,25878
2026-08-18 09:10:17,sfp__stor_db,DEBUG,Storing an event: BLACKLISTED_COHOST,25879
2026-08-18 09:10:17,sfp__stor_db,DEBUG,Storing an event: MALICIOUS_COHOST,25880
2026-08-18 09:10:17,sfp_comodo,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25881
2026-08-18 09:10:22,sflib,ERROR,"Unexpected exception (HTTPConnectionPool(host='whatuwant.co', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='whatuwant.co', port=80) at 0x7fa8c7e80590>, 'Connection to whatuwant.co timed out. (connect timeout=5)'))) occurred fetching (HEAD only) URL: http://whatuwant.co",25882
2026-08-18 09:10:22,sflib,ERROR,"Traceback (most recent call last):
  File ""/usr/lib/python3/dist-packages/urllib3/connection.py"", line 204, in _new_conn
    sock = connection.create_connection(
        (self._dns_host, self.port),
    ...<2 lines>...
        socket_options=self.socket_options,
    )
  File ""/usr/lib/python3/dist-packages/urllib3/util/connection.py"", line 85, in create_connection
    raise err
  File ""/usr/lib/python3/dist-packages/urllib3/util/connection.py"", line 73, in create_connection
    sock.connect(sa)
    ~~~~~~~~~~~~^^^^
TimeoutError: timed out

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/usr/lib/python3/dist-packages/urllib3/connectionpool.py"", line 787, in urlopen
    response = self._make_request(
        conn,
    ...<10 lines>...
        **response_kw,
    )
  File ""/usr/lib/python3/dist-packages/urllib3/connectionpool.py"", line 493, in _make_request
    conn.request(
    ~~~~~~~~~~~~^
        method,
        ^^^^^^^
    ...<6 lines>...
        enforce_content_length=enforce_content_length,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""/usr/lib/python3/dist-packages/urllib3/connection.py"", line 500, in request
    self.endheaders()
    ~~~~~~~~~~~~~~~^^
  File ""/usr/lib/python3.14/http/client.py"", line 1362, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/lib/python3.14/http/client.py"", line 1122, in _send_output
    self.send(msg)
    ~~~~~~~~~^^^^^
  File ""/usr/lib/python3.14/http/client.py"", line 1066, in send
    self.connect()
    ~~~~~~~~~~~~^^
  File ""/usr/lib/python3/dist-packages/urllib3/connection.py"", line 331, in connect
    self.sock = self._new_conn()
                ~~~~~~~~~~~~~~^^
  File ""/usr/lib/python3/dist-packages/urllib3/connection.py"", line 213, in _new_conn
    raise ConnectTimeoutError(
    ...<2 lines>...
    ) from e
urllib3.exceptions.ConnectTimeoutError: (<HTTPConnection(host='whatuwant.co', port=80) at 0x7fa8c7e80590>, 'Connection to whatuwant.co timed out. (connect timeout=5)')

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/usr/lib/python3/dist-packages/requests/adapters.py"", line 644, in send
    resp = conn.urlopen(
        method=request.method,
    ...<9 lines>...
        chunked=chunked,
    )
  File ""/usr/lib/python3/dist-packages/urllib3/connectionpool.py"", line 841, in urlopen
    retries = retries.increment(
        method, url, error=new_e, _pool=self, _stacktrace=sys.exc_info()[2]
    )
  File ""/usr/lib/python3/dist-packages/urllib3/util/retry.py"", line 535, in increment
    raise MaxRetryError(_pool, url, reason) from reason  # type: ignore[arg-type]
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
urllib3.exceptions.MaxRetryError: HTTPConnectionPool(host='whatuwant.co', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='whatuwant.co', port=80) at 0x7fa8c7e80590>, 'Connection to whatuwant.co timed out. (connect timeout=5)'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/usr/share/spiderfoot/sflib.py"", line 2192, in fetchUrl
    hdr = self.getSession().head(
        url,
    ...<3 lines>...
        timeout=timeout
    )
  File ""/usr/lib/python3/dist-packages/requests/sessions.py"", line 624, in head
    return self.request(""HEAD"", url, **kwargs)
           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File ""/usr/lib/python3/dist-packages/requests/sessions.py"", line 589, in request
    resp = self.send(prep, **send_kwargs)
  File ""/usr/lib/python3/dist-packages/requests/sessions.py"", line 703, in send
    r = adapter.send(request, **kwargs)
  File ""/usr/lib/python3/dist-packages/requests/adapters.py"", line 665, in send
    raise ConnectTimeout(e, request=request)
requests.exceptions.ConnectTimeout: HTTPConnectionPool(host='whatuwant.co', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='whatuwant.co', port=80) at 0x7fa8c7e80590>, 'Connection to whatuwant.co timed out. (connect timeout=5)'))
",25883
2026-08-18 09:10:22,sfp_crossref,DEBUG,Ignoring http://whatuwant.co as no data returned,25884
2026-08-18 09:10:22,sfp_coinblocker,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25885
2026-08-18 09:10:22,sfp_coinblocker,DEBUG,Checking maliciousness of whatuwant.co (CO_HOSTED_SITE) with CoinBlocker list,25886
2026-08-18 09:10:22,sflib,STATUS,"Fetching (GET): https://zerodot1.gitlab.io/CoinBlockerLists/list.txt (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25887
2026-08-18 09:10:22,sfp_comodo,DEBUG,Unable to resolve whatuwant.co,25888
2026-08-18 09:10:22,sfp_yandexdns,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25889
2026-08-18 09:10:23,sfp__stor_db,DEBUG,Storing an event: BLACKLISTED_COHOST,25890
2026-08-18 09:10:23,sfp__stor_db,DEBUG,Storing an event: MALICIOUS_COHOST,25891
2026-08-18 09:10:23,sflib,STATUS,Fetched https://zerodot1.gitlab.io/CoinBlockerLists/list.txt (5589 bytes in 1.6605048179626465s),25892
2026-08-18 09:10:23,sfp_coinblocker,ERROR,Unexpected HTTP response code 403 from https://zerodot1.gitlab.io/CoinBlockerLists/list.txt,25893
2026-08-18 09:10:23,sfp_cloudflaredns,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25894
2026-08-18 09:10:27,sfp_yandexdns,DEBUG,Unable to resolve whatuwant.co,25895
2026-08-18 09:10:27,sfp_opendns,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25896
2026-08-18 09:10:28,sfp_cloudflaredns,DEBUG,Unable to resolve whatuwant.co,25897
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 21 on 10.10.10.201,25898
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 993 on 10.10.10.201,25899
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5631 on 10.10.10.201,25900
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 990 on 10.10.10.201,25901
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5901 on 10.10.10.201,25902
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 143 on 10.10.10.201,25903
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 53 on 10.10.10.201,25904
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5432 on 10.10.10.201,25905
2026-08-18 09:10:31,sfp_portscan_tcp,STATUS,Spawning thread to check port: 1521 on 10.10.10.201,25906
2026-08-18 09:10:32,sfp_opendns,DEBUG,Unable to resolve whatuwant.co,25907
2026-08-18 09:10:32,sfp_quad9,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25908
2026-08-18 09:10:33,sfp_cloudflaredns,DEBUG,Unable to resolve whatuwant.co,25909
2026-08-18 09:10:33,sfp_adguard_dns,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25910
2026-08-18 09:10:38,sfp_quad9,DEBUG,Unable to resolve whatuwant.co,25911
2026-08-18 09:10:38,sfp_openphish,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25912
2026-08-18 09:10:38,sfp_openphish,DEBUG,Checking maliciousness of whatuwant.co (CO_HOSTED_SITE) with OpenPhish,25913
2026-08-18 09:10:38,sfp_countryname,DEBUG,"Received event, CO_HOSTED_SITE_DOMAIN, from sfp_dnsresolve",25914
2026-08-18 09:10:38,sfp_countryname,DEBUG,Found country name: Colombia,25915
2026-08-18 09:10:38,sfp_whois,DEBUG,"Received event, CO_HOSTED_SITE_DOMAIN, from sfp_dnsresolve",25916
2026-08-18 09:10:38,sfp_whois,DEBUG,Sending WHOIS query for domain: whatuwant.co,25917
2026-08-18 09:10:38,sfp__stor_db,DEBUG,Storing an event: BLACKLISTED_COHOST,25918
2026-08-18 09:10:38,sfp__stor_db,DEBUG,Storing an event: MALICIOUS_COHOST,25919
2026-08-18 09:10:38,sfp__stor_db,DEBUG,Storing an event: COUNTRY_NAME,25920
2026-08-18 09:10:38,sfp_adguard_dns,DEBUG,Unable to resolve whatuwant.co,25921
2026-08-18 09:10:39,sfp__stor_db,DEBUG,Storing an event: CO_HOSTED_SITE_DOMAIN_WHOIS,25922
2026-08-18 09:10:39,sfp_dnsresolve,DEBUG,"Received event, CO_HOSTED_SITE_DOMAIN_WHOIS, from sfp_whois",25923
2026-08-18 09:10:39,sfp_email,DEBUG,"Received event, CO_HOSTED_SITE_DOMAIN_WHOIS, from sfp_whois",25924
2026-08-18 09:10:39,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",25925
2026-08-18 09:10:39,sfp_email,STATUS,Found e-mail address: registrar-abuse@cloudflare.com,25926
2026-08-18 09:10:39,sfp_countryname,DEBUG,"Received event, CO_HOSTED_SITE_DOMAIN_WHOIS, from sfp_whois",25927
2026-08-18 09:10:39,sfp_countryname,DEBUG,"Found no country names associated with CO_HOSTED_SITE_DOMAIN_WHOIS: Domain Name: WHATUWANT.CO
Registry Domain ID: D1299305-CNIC
Registrar WHOIS Server: whois.cloudflare.com
Registrar URL: http://www.cloudflare.com
Updated Date: 2026-02-28T03:07:02.0Z
Creation Date: 2011-06-25T13:53:34.0Z
Registry Expiry Date: 2027-06-24T23:59:59.0Z
Registrar: Cloudflare, Inc.
Registrar IANA ID: 1910
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Registrant Email: Please query the RDDS service of the Registrar of Record identified in this output for information on how to contact the Registrant, Admin, or Tech contact of the queried domain name.
Admin Email: Please query the RDDS service of the Registrar of Record identified in this output for information on how to contact the Registrant, Admin, or Tech contact of the queried domain name.
Tech Email: Please query the RDDS service of the Registrar of Record identified in this output for information on how to contact the Registrant, Admin, or Tech contact of the queried domain name.
Name Server: SUMMER.NS.CLOUDFLARE.COM
Name Server: RODRIGO.NS.CLOUDFLARE.COM
DNSSEC: unsigned
Billing Email: Please query the RDDS service of the Registrar of Record identified in this output for information on how to contact the Registrant, Admin, or Tech contact of the queried domain name.
Registrar Abuse Contact Email: registrar-abuse@cloudflare.com
Registrar Abuse Contact Phone: +1.4153197517
URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of WHOIS database: 2026-08-18T13:10:39.0Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

The registration data available in this service is limited. Additional
data may be available at https://lookup.icann.org

The Whois and RDAP services are provided by CentralNic, and contain
information pertaining to Internet domain names registered by our
our customers. By using this service you are agreeing (1) not to use any
information presented here for any purpose other than determining
ownership of domain names, (2) not to store or reproduce this data in
any way, (3) not to use any high-volume, automated, electronic processes
to obtain data from this service. Abuse of this service is monitored and
actions in contravention of these terms will result in being permanently
blacklisted. All data is (c) CentralNic Ltd (https://www.centralnicregistry.com)

Access to the Whois and RDAP services is rate limited.
Domain Name: WHATUWANT.CO
Registry Domain ID: D1299305-CNIC
Registrar WHOIS Server: whois.cloudflare.com
Registrar URL: https://www.cloudflare.com
Updated Date: 2026-04-25T08:06:46Z
Creation Date: 2011-06-25T13:53:34Z
Registrar Registration Expiration Date: 2027-06-24T23:59:59Z
Registrar: Cloudflare, Inc.
Registrar IANA ID: 1910
Domain Status: clienttransferprohibited https://icann.org/epp#clienttransferprohibited
Registry Registrant ID:
Registrant Name: DATA REDACTED
Registrant Organization: DATA REDACTED
Registrant Street: DATA REDACTED
Registrant City: DATA REDACTED
Registrant State/Province: TX
Registrant Postal Code: DATA REDACTED
Registrant Country: US
Registrant Phone: +1.4153197517
Registrant Phone Ext: 
Registrant Fax: 
Registrant Fax Ext: 
Registrant Email: 
Registry Admin ID:
Admin Name: DATA REDACTED
Admin Organization: DATA REDACTED
Admin Street: DATA REDACTED
Admin City: DATA REDACTED
Admin State/Province: DATA REDACTED
Admin Postal Code: DATA REDACTED
Admin Country: DATA REDACTED
Admin Phone: +1.4153197517
Admin Phone Ext: 
Admin Fax: 
Admin Fax Ext: 
Admin Email: 
Registry Tech ID:
Tech Name: DATA REDACTED
Tech Organization: DATA REDACTED
Tech Street: DATA REDACTED
Tech City: DATA REDACTED
Tech State/Province: DATA REDACTED
Tech Postal Code: DATA REDACTED
Tech Country: DATA REDACTED
Tech Phone: +1.4153197517
Tech Phone Ext: 
Tech Fax: 
Tech Fax Ext: 
Tech Email: 
Registry Billing ID:
Billing Name: DATA REDACTED
Billing Organization: DATA REDACTED
Billing Street: DATA REDACTED
Billing City: DATA REDACTED
Billing State/Province: DATA REDACTED
Billing Postal Code: DATA REDACTED
Billing Country: DATA REDACTED
Billing Phone: +1.4153197517
Billing Phone Ext: 
Billing Fax: 
Billing Fax Ext: 
Billing Email: 
Name Server: rodrigo.ns.cloudflare.com
Name Server: summer.ns.cloudflare.com
DNSSEC: unsigned
Registrar Abuse Contact Email: registrar-abuse@cloudflare.com
Registrar Abuse Contact Phone: +1.4153197517
URL of the ICANN WHOIS Data Problem Reporting System: http://wdprs.internic.net/
>>> Last update of WHOIS database: 2026-08-18T13:10:39Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

Cloudflare provides more than 13 million domains with the tools to give their global users a faster, more secure, and more reliable internet experience.

NOTICE:

Data in the Cloudflare Registrar WHOIS database is provided to you by Cloudflare
under the terms and conditions at https://www.cloudflare.com/domain-registration-agreement/

By submitting this query, you agree to abide by these terms.

Register your domain name at https://www.cloudflare.com/registrar/
",25928
2026-08-18 09:10:40,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,25929
2026-08-18 09:10:43,sfp_adguard_dns,DEBUG,Unable to resolve whatuwant.co,25930
2026-08-18 09:10:48,sflib,STATUS,Running 37 correlation rules.,25931
2026-08-18 09:10:48,sflib,STATUS,Scan [9554E1C9] completed.,25932
